Date,Open,High,Low,Close,Adj Close,Volume
2023-11-14,51.0,52.77000045776367,50.88999938964844,52.13999938964844,49.31246566772461,7029200
2023-11-15,52.209999084472656,52.81999969482422,52.18000030517578,52.470001220703125,49.62457275390625,5937800
2023-11-16,52.65999984741211,53.279998779296875,52.40999984741211,53.09000015258789,50.2109489440918,7522900
2023-11-17,53.43000030517578,53.4900016784668,52.7400016784668,52.90999984741211,50.040706634521484,7215100
2023-11-20,52.79999923706055,53.41999816894531,52.5099983215332,53.220001220703125,50.333900451660156,4947400
2023-11-21,53.0,53.619998931884766,52.790000915527344,53.54999923706055,50.64599609375,5302100
2023-11-22,53.9900016784668,54.040000915527344,53.09000015258789,53.310001373291016,50.41901779174805,3993600
2023-11-24,53.2599983215332,53.970001220703125,53.11000061035156,53.90999984741211,50.986473083496094,2454200
2023-11-27,53.970001220703125,54.34000015258789,53.650001525878906,54.130001068115234,51.194541931152344,4751900
2023-11-28,53.939998626708984,54.45000076293945,53.77000045776367,53.810001373291016,50.89189529418945,6855800
2023-11-29,54.20000076293945,54.5,53.56999969482422,53.66999816894531,50.759490966796875,5561500
2023-11-30,53.630001068115234,54.11000061035156,53.150001525878906,53.959999084472656,51.27835464477539,10126200
2023-12-01,53.849998474121094,54.75,53.75,54.599998474121094,51.88654708862305,6196400
2023-12-04,54.40999984741211,55.66999816894531,54.40999984741211,55.529998779296875,52.770328521728516,7323500
2023-12-05,55.470001220703125,55.56999969482422,54.75,54.91999816894531,52.19064712524414,7666100
2023-12-06,55.83000183105469,56.45000076293945,54.70000076293945,54.709999084472656,51.991085052490234,11296300
2023-12-07,54.599998474121094,55.18000030517578,54.31999969482422,54.689998626708984,51.972076416015625,6195400
2023-12-08,54.29999923706055,54.56999969482422,53.560001373291016,53.86000061035156,51.18333053588867,6647200
2023-12-11,54.0,54.529998779296875,53.779998779296875,54.38999938964844,51.68698501586914,6461100
2023-12-12,54.439998626708984,54.630001068115234,53.959999084472656,54.47999954223633,51.77251434326172,5013300
2023-12-13,54.77000045776367,56.88999938964844,54.560001373291016,56.619998931884766,53.806156158447266,8882400
2023-12-14,57.5,58.2400016784668,57.45000076293945,57.81999969482422,54.9465217590332,11549500
2023-12-15,57.630001068115234,57.849998474121094,56.7400016784668,57.290000915527344,54.442867279052734,20181800
2023-12-18,57.400001525878906,57.4900016784668,56.4900016784668,56.5099983215332,53.70163345336914,8848800
2023-12-19,56.709999084472656,57.36000061035156,56.630001068115234,57.119998931884766,54.281307220458984,6198200
2023-12-20,57.11000061035156,57.720001220703125,56.68000030517578,56.70000076293945,53.88218307495117,5402900
2023-12-21,57.150001525878906,57.529998779296875,56.56999969482422,56.959999084472656,54.12926483154297,5859900
2023-12-22,57.20000076293945,57.650001525878906,56.83000183105469,56.88999938964844,54.062740325927734,5285000
2023-12-26,56.91999816894531,57.7400016784668,56.869998931884766,57.70000076293945,54.83248519897461,4212000
2023-12-27,57.79999923706055,58.02000045776367,57.58000183105469,58.0,55.11758041381836,5619600
2023-12-28,57.959999084472656,58.61000061035156,57.869998931884766,58.58000183105469,55.66875457763672,5243000
2023-12-29,58.0,58.119998931884766,57.400001525878906,57.41999816894531,54.80684280395508,6685900
2024-01-02,57.11000061035156,58.58000183105469,57.0099983215332,58.56999969482422,55.90451431274414,5815300
2024-01-03,58.13999938964844,58.2400016784668,57.2599983215332,57.72999954223633,55.10274124145508,5312500
2024-01-04,57.709999084472656,58.2400016784668,57.470001220703125,57.689998626708984,55.06455612182617,5107000
2024-01-05,57.470001220703125,58.060001373291016,57.150001525878906,57.91999816894531,55.28409194946289,3943500
2024-01-08,57.91999816894531,59.54999923706055,57.81999969482422,59.47999954223633,56.773101806640625,8842900
2024-01-09,59.13999938964844,59.83000183105469,58.90999984741211,59.290000915527344,56.59175109863281,7605900
2024-01-10,59.599998474121094,59.79999923706055,58.95000076293945,59.11000061035156,56.41993713378906,6719400
2024-01-11,58.97999954223633,59.43000030517578,58.400001525878906,59.27000045776367,56.57265853881836,6628800
2024-01-12,59.529998779296875,59.68000030517578,58.52000045776367,58.900001525878906,56.21950149536133,5890000
2024-01-16,58.630001068115234,58.900001525878906,58.20000076293945,58.34000015258789,55.68497848510742,5809000
2024-01-17,57.70000076293945,58.290000915527344,56.630001068115234,57.209999084472656,54.60640335083008,6658200
2024-01-18,57.15999984741211,57.36000061035156,55.810001373291016,56.119998931884766,53.566009521484375,7117800
2024-01-19,56.29999923706055,56.650001525878906,55.43000030517578,56.52000045776367,53.947811126708984,9215900
2024-01-22,56.630001068115234,57.369998931884766,55.33000183105469,55.58000183105469,53.05059051513672,45785700
2024-01-23,55.79999923706055,56.09000015258789,55.40999984741211,55.9900016784668,53.441932678222656,12145100
2024-01-24,56.650001525878906,56.86000061035156,54.95000076293945,54.9900016784668,52.48744201660156,8218600
2024-01-25,55.599998474121094,55.72999954223633,54.88999938964844,55.41999816894531,52.897865295410156,6945800
2024-01-26,55.58000183105469,55.65999984741211,54.95000076293945,54.970001220703125,52.46835708618164,5696200
2024-01-29,55.0,55.09000015258789,54.36000061035156,54.91999816894531,52.42061996459961,6329600
2024-01-30,54.720001220703125,55.7400016784668,54.40999984741211,55.18000030517578,52.66878890991211,8151000
2024-01-31,55.189998626708984,55.29999923706055,54.11000061035156,54.38999938964844,52.15766525268555,12325100
2024-02-01,54.4900016784668,55.25,53.83000183105469,55.25,52.98236846923828,6320800
2024-02-02,55.040000915527344,55.04999923706055,53.630001068115234,54.189998626708984,51.96587371826172,7479400
2024-02-05,53.540000915527344,53.61000061035156,52.61000061035156,52.650001525878906,50.48908233642578,9135600
2024-02-06,52.75,53.93000030517578,52.599998474121094,53.75,51.5439338684082,7198800
2024-02-07,53.75,53.88999938964844,53.290000915527344,53.36000061035156,51.16994857788086,4686700
2024-02-08,53.27000045776367,53.52000045776367,53.040000915527344,53.15999984741211,50.9781494140625,4484400
2024-02-09,53.029998779296875,53.2599983215332,52.27000045776367,52.7599983215332,50.594566345214844,6516500
2024-02-12,52.84000015258789,53.040000915527344,52.540000915527344,52.66999816894531,50.508262634277344,5069600
2024-02-13,51.7400016784668,51.79999923706055,51.189998626708984,51.52000045776367,49.405460357666016,9692900
2024-02-14,51.75,51.75,51.15999984741211,51.38999938964844,49.28079605102539,5923100
2024-02-15,51.81999969482422,52.38999938964844,51.709999084472656,52.02000045776367,49.884944915771484,5127100
2024-02-16,51.5,52.540000915527344,51.2599983215332,52.33000183105469,50.18221664428711,5665500
2024-02-20,52.459999084472656,52.650001525878906,51.959999084472656,52.470001220703125,50.31647491455078,6095700
2024-02-21,52.9900016784668,53.02000045776367,51.689998626708984,52.689998626708984,50.52743911743164,6532000
2024-02-22,52.66999816894531,52.959999084472656,52.41999816894531,52.81999969482422,50.652099609375,5764000
2024-02-23,52.91999816894531,53.41999816894531,52.72999954223633,52.939998626708984,50.767181396484375,5181800
2024-02-26,53.02000045776367,53.119998931884766,52.16999816894531,52.4900016784668,50.335655212402344,5120200
2024-02-27,52.79999923706055,52.93000030517578,52.189998626708984,52.310001373291016,50.16304016113281,5966900
2024-02-28,52.189998626708984,52.29999923706055,51.7400016784668,52.02000045776367,49.884944915771484,7631100
2024-02-29,52.18000030517578,52.63999938964844,51.880001068115234,52.11000061035156,50.21935272216797,6753300
2024-03-01,52.0,52.27000045776367,50.900001525878906,52.2400016784668,50.344635009765625,8950500
2024-03-04,52.0099983215332,52.849998474121094,51.88999938964844,52.709999084472656,50.79757308959961,5170600
2024-03-05,52.650001525878906,52.86000061035156,52.06999969482422,52.25,50.35426712036133,5979500
2024-03-06,52.599998474121094,52.650001525878906,51.86000061035156,52.15999984741211,50.26753234863281,4927400
2024-03-07,52.40999984741211,52.59000015258789,52.02000045776367,52.2400016784668,50.344635009765625,4875600
2024-03-08,52.599998474121094,52.970001220703125,52.540000915527344,52.90999984741211,50.99032211303711,4965200
2024-03-11,52.88999938964844,53.4900016784668,52.790000915527344,53.09000015258789,51.163795471191406,4753800
2024-03-12,53.0,53.040000915527344,52.540000915527344,52.880001068115234,50.9614143371582,6964600
2024-03-13,52.970001220703125,53.33000183105469,52.189998626708984,52.279998779296875,50.383182525634766,7512600
2024-03-14,52.18000030517578,52.290000915527344,51.2400016784668,51.65999984741211,49.78567886352539,9746700
2024-03-15,51.15999984741211,52.310001373291016,51.040000915527344,52.189998626708984,50.296443939208984,10073400
2024-03-18,52.04999923706055,52.470001220703125,52.0,52.209999084472656,50.31571960449219,4781200
2024-03-19,52.25,52.400001525878906,51.81999969482422,52.099998474121094,50.20970916748047,5448500
2024-03-20,51.88999938964844,52.4900016784668,51.63999938964844,52.439998626708984,50.537376403808594,4058200
2024-03-21,52.65999984741211,52.88999938964844,52.20000076293945,52.4900016784668,50.585567474365234,5075700
2024-03-22,52.77000045776367,52.849998474121094,52.0,52.08000183105469,50.19044494628906,5773200
2024-03-25,52.2599983215332,52.58000183105469,51.970001220703125,52.16999816894531,50.27717208862305,6775300
2024-03-26,52.380001068115234,52.77000045776367,52.25,52.599998474121094,50.69157791137695,6484800
2024-03-27,53.0,53.77000045776367,52.86000061035156,53.77000045776367,51.81912612915039,9112000
2024-03-28,53.619998931884766,54.20000076293945,53.619998931884766,54.099998474121094,52.387542724609375,6318200
2024-04-01,54.0099983215332,54.04999923706055,53.400001525878906,53.459999084472656,51.76780319213867,4855900
2024-04-02,52.970001220703125,53.06999969482422,52.65999984741211,52.869998931884766,51.196475982666016,5107500
2024-04-03,52.84000015258789,52.970001220703125,52.540000915527344,52.77000045776367,51.09964370727539,4683600
2024-04-04,52.90999984741211,53.45000076293945,52.45000076293945,52.619998931884766,50.95438766479492,3923300
2024-04-05,52.189998626708984,53.15999984741211,51.970001220703125,53.0099983215332,51.3320426940918,4716600
2024-04-08,53.04999923706055,53.66999816894531,52.939998626708984,53.63999938964844,51.942100524902344,4006900
2024-04-09,53.7599983215332,54.38999938964844,53.70000076293945,54.380001068115234,52.6586799621582,3403300
2024-04-10,53.0099983215332,53.36000061035156,51.70000076293945,52.13999938964844,50.48957824707031,7578800
2024-04-11,52.459999084472656,52.7599983215332,52.099998474121094,52.2400016784668,50.586421966552734,5724500
2024-04-12,52.189998626708984,52.29999923706055,51.86000061035156,52.02000045776367,50.37338638305664,6408400
2024-04-15,52.29999923706055,52.349998474121094,51.349998474121094,51.650001525878906,50.01509475708008,6251800
2024-04-16,51.52000045776367,51.56999969482422,50.779998779296875,50.79999923706055,49.19199752807617,7121500
2024-04-17,50.810001373291016,51.54999923706055,50.650001525878906,51.279998779296875,49.656803131103516,5120700
2024-04-18,51.43000030517578,52.04999923706055,51.130001068115234,52.029998779296875,50.38306427001953,4961100
2024-04-19,52.189998626708984,53.15999984741211,52.18000030517578,53.040000915527344,51.36109924316406,6609000
2024-04-22,53.0,53.380001068115234,52.54999923706055,53.33000183105469,51.64191818237305,4182400
2024-04-23,53.22999954223633,53.58000183105469,53.11000061035156,53.38999938964844,51.70001220703125,6650900
2024-04-24,53.16999816894531,53.75,52.86000061035156,53.66999816894531,51.97114944458008,5340400
2024-04-25,53.029998779296875,53.90999984741211,52.880001068115234,53.79999923706055,52.0970344543457,4880800
2024-04-26,53.88999938964844,54.20000076293945,53.5099983215332,53.709999084472656,52.009883880615234,6861600
2024-04-29,54.0,54.540000915527344,53.93000030517578,54.310001373291016,52.59089279174805,6558900
2024-04-30,53.97999954223633,54.130001068115234,53.5099983215332,53.540000915527344,52.091773986816406,8569700
2024-05-01,53.369998931884766,54.540000915527344,53.34000015258789,53.91999816894531,52.461490631103516,5867900
2024-05-02,54.43000030517578,54.939998626708984,54.02000045776367,54.90999984741211,53.42470932006836,5897000
2024-05-03,55.400001525878906,55.75,54.86000061035156,55.2599983215332,53.76523971557617,9076600
2024-05-06,55.47999954223633,55.66999816894531,55.150001525878906,55.45000076293945,53.95010757446289,6845100
2024-05-07,55.31999969482422,55.59000015258789,54.86000061035156,55.02000045776367,53.531734466552734,6362200
2024-05-08,54.779998779296875,54.9900016784668,54.529998779296875,54.790000915527344,53.30795669555664,6602400
2024-05-09,55.0,55.060001373291016,54.279998779296875,54.630001068115234,53.15228271484375,6113300
2024-05-10,54.7400016784668,55.13999938964844,54.61000061035156,55.0099983215332,53.522003173828125,3859700
2024-05-13,55.45000076293945,55.4900016784668,54.84000015258789,54.959999084472656,53.47336196899414,3928200
2024-05-14,55.150001525878906,55.400001525878906,54.68000030517578,54.869998931884766,53.38579177856445,4898900
2024-05-15,55.290000915527344,55.52000045776367,54.97999954223633,55.11000061035156,53.619300842285156,6024400
2024-05-16,55.04999923706055,55.41999816894531,54.91999816894531,55.189998626708984,53.6971321105957,4198600
2024-05-17,55.290000915527344,55.290000915527344,54.880001068115234,55.130001068115234,53.63875961303711,4270900
2024-05-20,55.13999938964844,55.5,54.880001068115234,54.97999954223633,53.492820739746094,3913100
2024-05-21,54.97999954223633,55.5,54.959999084472656,55.08000183105469,53.59011459350586,3783200
2024-05-22,54.810001373291016,55.0,53.65999984741211,53.720001220703125,52.266902923583984,5760100
2024-05-23,53.720001220703125,53.72999954223633,52.279998779296875,52.310001373291016,50.895042419433594,5576000
2024-05-24,52.70000076293945,52.7599983215332,52.11000061035156,52.18000030517578,50.768558502197266,4656100
2024-05-28,52.599998474121094,53.06999969482422,51.529998779296875,51.56999969482422,50.17505645751953,6564900
2024-05-29,51.33000183105469,51.33000183105469,50.959999084472656,51.16999816894531,49.78588104248047,5639700
2024-05-30,51.540000915527344,52.099998474121094,51.540000915527344,51.75,50.350189208984375,6221200
2024-05-31,51.849998474121094,53.150001525878906,51.720001220703125,53.060001373291016,51.624752044677734,9284200
2024-06-03,53.16999816894531,53.33000183105469,52.66999816894531,53.310001373291016,52.126365661621094,4398700
2024-06-04,53.20000076293945,54.650001525878906,53.20000076293945,54.43000030517578,53.22149658203125,5815900
2024-06-05,54.34000015258789,54.5099983215332,53.779998779296875,54.029998779296875,52.83037567138672,4729300
2024-06-06,53.79999923706055,54.369998931884766,53.560001373291016,54.2599983215332,53.055274963378906,3350700
2024-06-07,53.349998474121094,53.97999954223633,53.130001068115234,53.31999969482422,52.136138916015625,3968800
2024-06-10,53.08000183105469,53.209999084472656,52.380001068115234,52.709999084472656,51.5396842956543,4341200
2024-06-11,52.5,52.84000015258789,52.130001068115234,52.2400016784668,51.08012390136719,5218000
2024-06-12,53.279998779296875,53.45000076293945,52.619998931884766,52.689998626708984,51.5201301574707,4344300
2024-06-13,52.7400016784668,53.5,52.650001525878906,53.220001220703125,52.03836441040039,4314100
2024-06-14,53.06999969482422,53.459999084472656,53.0099983215332,53.369998931884766,52.185035705566406,3374700
2024-06-17,53.099998474121094,53.45000076293945,52.810001373291016,53.06999969482422,51.891693115234375,3624400
2024-06-18,53.279998779296875,53.599998474121094,52.91999816894531,53.099998474121094,51.921024322509766,3597700
2024-06-20,52.90999984741211,53.220001220703125,52.68000030517578,53.0099983215332,51.83302307128906,4471000
2024-06-21,53.0099983215332,53.220001220703125,52.779998779296875,53.150001525878906,51.96991729736328,16277800
2024-06-24,53.150001525878906,54.150001525878906,53.02000045776367,53.63999938964844,52.44903564453125,4265500
2024-06-25,53.599998474121094,53.72999954223633,52.7400016784668,52.91999816894531,51.74502182006836,5556100
2024-06-26,52.65999984741211,52.90999984741211,52.43000030517578,52.68000030517578,51.51035690307617,4776800
2024-06-27,52.68000030517578,52.689998626708984,51.869998931884766,52.43000030517578,51.26590347290039,6201700
2024-06-28,52.709999084472656,52.86000061035156,52.130001068115234,52.81999969482422,51.64724349975586,8379400
2024-07-01,52.36000061035156,52.619998931884766,51.810001373291016,52.36000061035156,51.45365524291992,4417400
2024-07-02,52.349998474121094,52.68000030517578,52.290000915527344,52.43000030517578,51.52244186401367,4590200
2024-07-03,52.56999969482422,52.83000183105469,52.31999969482422,52.45000076293945,51.54209899902344,2125700
2024-07-05,52.689998626708984,53.150001525878906,52.380001068115234,53.09000015258789,52.171016693115234,3378500
